city,timestamp,temperature_c,humidity_pct,wind_speed_kmh,precipitation_mm,weather_condition
Grenoble,19/05/2024 01:00,19.6,49.5,3.4,9.0,orageux
Lyon,06/17/2024 18:00:00,19.8,47.5,19.6,0.0,pluvieux
Lille,2024-06-26 00:00:00,29.0,60.1,39.5,0.0,ensoleille
Marseille,04/27/2024 11:00:00,20.6,75.0,28.0,0.0,ensoleille
Lyon,02/11/2024 10:00:00,12.1,78.7,39.9,0.0,nuageux
Rouen,01/14/2024 19:00:00,2.9,40.5,40.7,0.0,ensoleille
Bordeaux,2024-02-28 16:00:00,15.9,48.0,45.1,0.1,pluvieux
Grenoble,2024-04-12T08:00:00,14.3,49.2,19.9,0.0,ensoleille
Paris,2024-01-07T14:00:00,7.0,53.5,43.2,0.0,orageux
Paris,2024-03-06T15:00:00,12.1,41.6,12.8,4.0,pluvieux
Marseille,2024-02-07T10:00:00,10.1,80.4,8.6,7.1,orageux
Lille,2024-02-26T00:00:00,8.4,70.9,34.1,0.0,ensoleille
Lyon,14/04/2024 09:00,"9,2",87.1,30.3,0.0,brumeux
Paris,2024-03-02 13:00:00,14.7,79.3,32.8,0.0,nuageux
Bordeaux,06/16/2024 13:00:00,20.7,88.2,13.7,6.8,pluvieux
Rouen,2024-01-01 01:00:00,0.0,41.7,17.5,0.0,ensoleille
Lille,03/06/2024 02:00,17.3,44.7,20.6,0.0,pluvieux
Marseille,03/04/2024 22:00:00,16.7,89.3,31.1,0.0,brumeux
Grenoble,01/06/2024 08:00:00,7.4,120.6,38.8,0.0,ensoleille
Lille,2024-01-28 05:00:00,-2.1,53.3,13.4,0.0,orageux
Nantes,2024-01-08T12:00:00,8.6,84.1,21.9,0.0,nuageux
Toulouse,2024-05-10T07:00:00,18.9,40.1,17.3,0.0,ensoleille
Toulouse,2024-01-07T00:00:00,0.2,139.1,9.7,0.0,pluvieux
Marseille,2024-02-02T05:00:00,7.9,64.7,25.1,0.0,orageux
Paris,2024-01-18T14:00:00,10.7,44.2,15.1,3.1,pluvieux
Lyon,16/06/2024 00:00,30.6,43.7,17.9,0.0,nuageux
Nantes,02/29/2024 18:00:00,11.7,79.6,29.0,0.0,nuageux
Grenoble,2024-05-09 11:00:00,8.1,48.4,48.3,0.0,ensoleille
Bordeaux,2024-05-09T16:00:00,12.2,56.7,40.6,0.0,pluvieux
Toulouse,22/06/2024 18:00,27.5,83.5,10.0,0.0,nuageux
Rouen,03/08/2024 07:00:00,17.9,45.2,47.0,0.0,pluvieux
Toulouse,2024-02-01 06:00:00,0.2,77.1,48.5,0.0,nuageux
Bordeaux,2024-04-16 07:00:00,"10,8",70.2,48.2,0.0,neigeux
Grenoble,2024-01-31T10:00:00,6.7,60.8,22.1,9.7,pluvieux
Toulouse,02/27/2024 01:00:00,9.6,73.0,27.4,0.0,pluvieux
Grenoble,23/02/2024 15:00,"5,0",84.7,40.0,0.0,nuageux
Rouen,2024-05-19T11:00:00,14.9,40.7,29.1,0.0,pluvieux
Marseille,2024-01-24 09:00:00,10.1,70.9,25.6,0.1,pluvieux
Lille,06/05/2024 15:00,15.9,84.8,10.3,0.0,brumeux
Lyon,11/05/2024 06:00,22.8,45.6,6.3,0.0,ensoleille
Strasbourg,03/21/2024 15:00:00,19.8,70.5,16.1,0.0,brumeux
Toulouse,2024-06-24 01:00:00,29.1,95.0,49.1,0.0,nuageux
Toulouse,12/01/2024 06:00,5.4,50.4,12.8,0.0,orageux
Rouen,2024-04-18 14:00:00,18.6,84.6,11.8,0.0,nuageux
Strasbourg,2024-02-01T16:00:00,-1.2,86.0,14.1,0.0,nuageux
Nantes,2024-03-29T07:00:00,8.7,59.0,15.4,0.0,brumeux
Nantes,2024-01-19 14:00:00,"1,7",72.8,36.5,0.0,orageux
Grenoble,2024-04-24T00:00:00,19.4,82.5,46.5,0.2,pluvieux
Lille,10/02/2024 13:00,1.7,91.0,9.6,0.0,brumeux
Grenoble,2024-05-25 10:00:00,22.7,64.6,23.9,0.4,pluvieux
Nantes,2024-02-14 02:00:00,1.5,56.2,48.5,0.0,neigeux
Lyon,22/02/2024 20:00,7.0,71.0,35.7,0.0,neigeux
Grenoble,2024-05-26 01:00:00,17.8,,46.5,0.0,neigeux
Lille,2024-06-29T11:00:00,15.9,124.1,49.0,0.0,nuageux
Toulouse,03/27/2024 16:00:00,24.9,71.6,49.8,0.0,nuageux
Rouen,2024-03-31T11:00:00,8.4,51.9,14.9,0.0,ensoleille
Lyon,25/01/2024 23:00,8.7,59.1,1.9,0.2,pluvieux
Paris,26/01/2024 22:00,10.5,91.5,25.5,0.0,nuageux
Lyon,01/06/2024 20:00,18.5,92.4,46.8,7.5,pluvieux
Lyon,2024-06-06T18:00:00,"27,0",71.4,13.5,0.0,nuageux
Bordeaux,2024-04-07 04:00:00,13.9,91.0,43.7,0.0,brumeux
Grenoble,2024-03-09T15:00:00,20.1,,15.7,0.0,nuageux
Rouen,09/03/2024 16:00,18.1,91.7,35.4,0.0,brumeux
Toulouse,2024-04-20 00:00:00,18.1,86.0,1.9,0.0,nuageux
Strasbourg,03/13/2024 22:00:00,9.3,73.0,21.2,0.0,pluvieux
Lille,2024-03-22T18:00:00,8.6,85.3,19.0,0.0,nuageux
Toulouse,04/06/2024 02:00:00,"18,5",61.2,47.2,0.0,pluvieux
Rouen,2024-06-28 21:00:00,19.5,64.1,22.8,0.0,nuageux
Bordeaux,2024-05-30 15:00:00,15.1,89.7,11.9,0.0,nuageux
Toulouse,2024-06-23 12:00:00,34.5,50.8,22.6,0.2,pluvieux
Rouen,2024-01-11 17:00:00,1.3,77.2,12.3,0.0,pluvieux
Rouen,20/01/2024 12:00,2.8,84.8,34.0,7.6,orageux
Lille,03/09/2024 05:00:00,16.5,83.4,7.6,0.4,pluvieux
Toulouse,2024-03-02 17:00:00,24.8,54.7,49.3,0.0,ensoleille
Grenoble,2024-06-09T06:00:00,30.1,81.6,37.4,0.0,nuageux
Rouen,2024-04-03 13:00:00,18.1,87.7,49.7,0.0,brumeux
Bordeaux,2024-05-28 16:00:00,22.9,85.9,9.1,0.0,nuageux
Lille,2024-05-04 11:00:00,11.1,87.1,31.3,1.4,pluvieux
Strasbourg,01/17/2024 23:00:00,9.3,71.2,19.5,0.0,nuageux
Paris,29/02/2024 01:00,-1.3,55.5,4.5,0.4,pluvieux
Lille,02/18/2024 06:00:00,-3.3,85.2,15.1,4.7,pluvieux
Lille,2024-01-07T17:00:00,-2.8,,6.2,0.0,brumeux
Toulouse,2024-02-07 01:00:00,6.1,84.5,29.6,0.0,brumeux
Strasbourg,21/04/2024 20:00,12.1,70.9,27.8,0.2,pluvieux
Paris,2024-04-16T11:00:00,8.8,91.2,4.2,8.8,orageux
Lyon,2024-05-24 13:00:00,"100,0",70.5,31.1,0.0,ensoleille
Lille,11/06/2024 10:00,22.8,51.1,2.8,0.0,ensoleille
Grenoble,2024-02-16 04:00:00,12.4,88.3,15.4,0.0,brumeux
Nantes,21/05/2024 16:00,18.9,83.4,39.0,0.0,brumeux
Nantes,2024-04-09 14:00:00,18.9,40.9,30.3,0.0,pluvieux
Nantes,02/06/2024 21:00,"18,4",85.9,12.2,9.4,pluvieux
Toulouse,03/03/2024 13:00,12.6,86.6,18.9,0.0,brumeux
Toulouse,2024-02-04 18:00:00,5.8,75.5,29.3,0.0,neigeux
Bordeaux,2024-03-18 06:00:00,25.0,54.2,26.7,0.0,ensoleille
Toulouse,05/21/2024 17:00:00,24.1,71.7,40.6,0.0,nuageux
Rouen,2024-06-19T00:00:00,28.8,76.2,10.1,0.0,nuageux
Marseille,2024-03-21T23:00:00,16.8,55.7,37.1,0.0,
Nantes,2024-05-22 01:00:00,20.4,45.5,6.0,0.0,ensoleille
Lyon,2024-06-13T11:00:00,31.0,85.0,26.3,1.2,pluvieux
Grenoble,2024-02-22T19:00:00,1.8,70.2,18.0,0.0,
Toulouse,18/05/2024 11:00,75.0,90.8,18.9,0.0,nuageux
Nantes,2024-05-23T20:00:00,18.9,65.4,43.9,0.0,orageux
Toulouse,2024-06-05 07:00:00,22.3,93.9,18.0,9.9,pluvieux
Lille,2024-03-06 07:00:00,"15,2",86.9,12.2,7.7,orageux
Paris,26/06/2024 03:00,26.6,76.0,17.0,2.7,pluvieux
Strasbourg,2024-01-28T21:00:00,1.8,42.4,43.0,0.0,neigeux
Lille,12/01/2024 00:00,5.0,44.4,28.6,0.0,ensoleille
Strasbourg,2024-06-26T05:00:00,25.7,89.2,10.4,0.0,brumeux
Bordeaux,2024-04-21 19:00:00,10.8,42.6,8.3,0.0,nuageux
Lille,2024-04-21T23:00:00,null,76.2,36.8,0.0,neigeux
Bordeaux,2024-04-12 10:00:00,16.5,86.9,31.9,0.0,nuageux
Marseille,2024-03-15T11:00:00,11.8,70.3,28.9,0.0,ensoleille
Lyon,29/06/2024 06:00,23.8,143.6,31.8,4.8,pluvieux
Toulouse,18/04/2024 17:00,"22,6",64.4,17.2,0.0,ensoleille
Lille,2024-05-05T05:00:00,18.3,90.1,26.2,0.0,brumeux
Lille,01/02/2024 04:00:00,-1.8,79.2,8.0,0.0,orageux
Lille,06/30/2024 18:00:00,19.7,84.4,44.8,0.0,nuageux
Strasbourg,2024-06-19T18:00:00,29.1,87.3,1.7,0.0,nuageux
Bordeaux,2024-02-20 16:00:00,12.3,62.7,1.9,0.0,orageux
Lille,2024-06-21T03:00:00,24.4,71.7,6.3,7.3,orageux
Paris,2024-02-28T10:00:00,7.4,87.7,40.5,0.0,brumeux
Nantes,2024-05-05 01:00:00,13.6,87.0,1.5,6.0,pluvieux
Strasbourg,2024-01-14T03:00:00,10.5,66.5,25.2,0.0,pluvieux
Paris,03/27/2024 05:00:00,12.7,87.4,44.9,0.0,nuageux
Lyon,04/20/2024 10:00:00,16.3,46.1,49.5,5.4,pluvieux
Paris,15/04/2024 06:00,13.1,79.3,25.8,0.0,orageux
Lyon,2024-01-27T09:00:00,0.7,87.2,41.8,0.0,brumeux
Grenoble,2024-03-02 06:00:00,14.2,50.5,24.6,7.7,orageux
Toulouse,06/15/2024 22:00:00,25.4,61.5,20.9,0.0,nuageux
Lille,12/04/2024 17:00,19.2,91.3,29.5,0.0,nuageux
Paris,2024-05-04 20:00:00,15.0,,48.1,0.0,neigeux
Grenoble,13/04/2024 12:00,17.3,140.7,35.4,0.0,neigeux
Toulouse,19/02/2024 08:00,5.3,44.3,29.0,0.0,orageux
Lyon,2024-03-28 22:00:00,15.2,72.2,23.0,0.0,pluvieux
Bordeaux,2024-03-21T07:00:00,16.9,46.0,9.2,0.0,orageux
Lyon,04/14/2024 14:00:00,14.0,82.9,38.4,0.0,nuageux
Rouen,08/05/2024 10:00,13.0,46.8,38.9,7.2,pluvieux
Strasbourg,2024-02-19T17:00:00,4.1,61.4,16.7,0.0,pluvieux
Bordeaux,03/28/2024 12:00:00,16.2,58.4,19.2,9.9,pluvieux
Lille,30/05/2024 22:00,17.8,91.6,21.2,0.0,nuageux
Bordeaux,2024-02-19T19:00:00,3.7,54.9,34.7,0.0,orageux
Rouen,05/26/2024 19:00:00,18.1,44.4,24.1,0.0,pluvieux
Rouen,04/15/2024 16:00:00,12.6,47.2,24.0,0.1,pluvieux
Bordeaux,24/03/2024 19:00,24.8,48.8,36.9,4.1,pluvieux
Toulouse,08/03/2024 10:00,22.6,54.2,48.7,6.8,pluvieux
Paris,2024-04-29T15:00:00,8.0,65.7,2.4,0.0,orageux
Strasbourg,2024-05-09T16:00:00,13.4,53.5,10.0,0.0,pluvieux
Toulouse,08/06/2024 12:00,23.8,89.9,0.9,0.0,nuageux
Paris,03/07/2024 07:00:00,18.2,79.0,5.5,0.0,pluvieux
Lyon,03/05/2024 10:00,14.1,94.0,2.3,0.0,nuageux
Rouen,2024-03-21T08:00:00,16.9,68.6,28.8,9.6,pluvieux
Strasbourg,13/03/2024 03:00,6.8,62.7,22.5,0.0,ensoleille
Nantes,2024-06-25T20:00:00,30.7,83.1,4.5,0.0,brumeux
Lille,25/02/2024 03:00,10.1,76.3,7.7,0.0,orageux
Nantes,2024-04-21T02:00:00,20.5,76.9,40.9,0.0,nuageux
Bordeaux,2024-06-25T22:00:00,22.2,41.3,11.2,8.8,pluvieux
Strasbourg,02/08/2024 11:00:00,2.0,69.4,41.0,0.0,pluvieux
Grenoble,09/06/2024 21:00,23.2,61.0,24.2,0.0,nuageux
Lyon,2024-06-19T15:00:00,27.0,87.6,15.0,8.2,orageux
Bordeaux,04/19/2024 03:00:00,"24,2",55.2,25.7,0.0,nuageux
Nantes,05/14/2024 12:00:00,16.6,43.9,2.8,0.0,brumeux
Rouen,2024-02-22T14:00:00,-0.8,41.2,46.9,0.0,brumeux
Nantes,2024-05-22 18:00:00,7.8,71.3,8.4,0.0,nuageux
Toulouse,05/01/2024 19:00,"0,0",52.1,11.6,0.0,ensoleille
Nantes,05/22/2024 13:00:00,"21,5",52.0,8.4,0.0,ensoleille
Bordeaux,2024-03-20 12:00:00,17.9,58.5,48.2,0.0,orageux
Nantes,01/27/2024 19:00:00,6.5,66.4,2.6,0.8,pluvieux
Nantes,2024-05-28T16:00:00,11.1,62.7,32.6,0.0,brumeux
Grenoble,15/03/2024 01:00,"12,5",42.8,21.5,0.7,pluvieux
Bordeaux,2024-02-04 04:00:00,14.1,82.2,35.0,3.8,pluvieux
Bordeaux,12/01/2024 07:00,11.3,60.3,34.9,5.1,pluvieux
Lyon,12/01/2024 01:00,2.1,85.5,22.0,0.0,brumeux
Grenoble,2024-04-09 20:00:00,"20,1",84.2,11.7,8.4,orageux
Lille,2024-04-23 12:00:00,11.6,91.4,48.2,0.0,brumeux
Strasbourg,24/04/2024 10:00,18.1,73.3,19.6,0.0,neigeux
Strasbourg,04/12/2024 22:00:00,"6,2",43.1,25.7,0.0,orageux
Lille,2024-03-25T08:00:00,16.5,59.9,6.0,0.0,orageux
Grenoble,02/25/2024 09:00:00,"8,8",62.3,10.6,8.3,pluvieux
Toulouse,07/04/2024 17:00,"16,4",45.8,14.6,0.0,nuageux
Rouen,05/01/2024 04:00:00,8.0,70.4,27.7,0.0,neigeux
Rouen,21/06/2024 07:00,25.9,114.3,34.0,0.0,ensoleille
Bordeaux,05/04/2024 01:00:00,19.2,89.3,24.5,0.0,brumeux
Nantes,2024-03-13 23:00:00,12.5,83.8,32.0,0.0,nuageux
Paris,22/06/2024 18:00,19.2,74.0,33.1,0.0,ensoleille
Rouen,2024-03-13 06:00:00,15.5,94.4,42.5,4.7,pluvieux
Lille,25/06/2024 10:00,19.0,89.0,42.5,0.9,pluvieux
Lyon,06/23/2024 11:00:00,26.3,44.9,46.9,0.0,ensoleille
Lyon,2024-03-02 16:00:00,17.3,89.9,27.9,1.0,pluvieux
Toulouse,2024-04-20T07:00:00,13.4,42.4,1.4,0.2,pluvieux
Nantes,13/05/2024 01:00,14.0,44.0,49.4,0.0,nuageux
Bordeaux,2024-06-15 02:00:00,35.2,82.0,7.4,0.0,nuageux
Strasbourg,2024-02-11 12:00:00,"6,1",67.5,3.6,0.0,pluvieux
Bordeaux,29/02/2024 03:00,11.7,83.3,28.2,2.4,pluvieux
Rouen,2024-02-08T06:00:00,1.4,47.0,9.4,0.0,nuageux
Lyon,2024-02-09T01:00:00,5.0,94.0,27.7,0.0,nuageux
Rouen,11/01/2024 05:00,12.9,63.5,3.9,0.0,ensoleille
Lyon,03/03/2024 20:00:00,21.5,145.1,25.0,0.0,nuageux
Grenoble,2024-05-10T16:00:00,19.0,59.6,31.3,0.0,nuageux
Marseille,2024-02-25T19:00:00,13.1,49.8,49.0,0.0,nuageux
Grenoble,05/06/2024 01:00:00,12.9,56.8,22.8,0.0,ensoleille
Lyon,03/02/2024 02:00:00,16.4,93.7,21.7,0.0,brumeux
Nantes,22/04/2024 17:00,18.7,58.9,42.5,0.0,pluvieux
Paris,2024-02-18 15:00:00,5.2,81.3,12.7,5.1,pluvieux
Paris,18/06/2024 03:00,25.3,85.1,24.3,0.0,brumeux
Paris,2024-06-28 03:00:00,17.9,79.7,41.1,0.0,ensoleille
Paris,2024-01-17T01:00:00,5.1,86.7,29.7,4.1,pluvieux
Nantes,2024-04-24T08:00:00,21.6,77.6,30.5,4.5,pluvieux
Lille,2024-04-06T23:00:00,19.0,67.9,36.5,2.2,pluvieux
Toulouse,06/18/2024 23:00:00,31.2,,30.9,0.0,nuageux
Marseille,31/05/2024 04:00,13.0,93.8,3.5,0.0,brumeux
Toulouse,2024-04-12 03:00:00,23.1,48.4,44.7,9.0,orageux
Lyon,2024-05-06 04:00:00,14.3,85.1,32.7,0.0,brumeux
Toulouse,2024-03-09 18:00:00,23.5,51.3,17.0,0.0,ensoleille
Toulouse,2024-05-22 15:00:00,10.9,49.6,31.5,0.0,ensoleille
Toulouse,05/05/2024 00:00:00,"16,0",80.8,14.4,0.0,nuageux
Lyon,03/11/2024 06:00:00,12.1,41.3,26.3,0.0,orageux
Lille,2024-04-18T10:00:00,19.8,63.9,26.9,0.0,ensoleille
Rouen,2024-06-02T12:00:00,18.5,74.4,16.9,2.6,pluvieux
Marseille,05/07/2024 02:00:00,10.6,76.9,9.5,0.0,ensoleille
Marseille,31/03/2024 20:00,"11,2",81.7,3.4,0.0,nuageux
Lille,13/03/2024 11:00,15.6,42.2,13.9,0.0,orageux
Lyon,18/06/2024 11:00,18.9,133.0,32.3,0.0,orageux
Toulouse,19/03/2024 07:00,11.5,113.3,43.8,0.0,orageux
Toulouse,15/06/2024 17:00,29.5,57.3,48.8,0.0,nuageux
Bordeaux,2024-03-28 22:00:00,"12,5",66.0,49.6,0.0,pluvieux
Nantes,10/05/2024 10:00,18.2,78.2,11.4,0.5,pluvieux
Nantes,2024-03-08T17:00:00,"16,9",62.7,1.5,0.0,brumeux
Nantes,2024-03-18T13:00:00,12.3,63.4,32.5,0.0,pluvieux
Bordeaux,2024-05-12 16:00:00,10.4,79.1,47.6,0.0,nuageux
Lille,13/05/2024 21:00,14.2,65.7,41.6,3.0,pluvieux
Toulouse,04/30/2024 06:00:00,23.8,65.2,18.1,0.0,pluvieux
Marseille,05/08/2024 06:00:00,15.2,61.4,16.9,0.0,nuageux
Marseille,2024-05-10T17:00:00,22.8,72.3,45.0,2.5,pluvieux
Strasbourg,2024-03-05T06:00:00,6.4,81.4,43.3,3.1,pluvieux
Lille,04/14/2024 06:00:00,9.7,62.0,36.8,0.0,
Nantes,2024-04-02T10:00:00,11.8,65.7,41.7,0.0,neigeux
Grenoble,2024-03-10T22:00:00,8.0,78.5,47.0,0.0,neigeux
Marseille,2024-04-18T19:00:00,"15,7",68.5,0.6,0.0,ensoleille
Lyon,2024-02-02T23:00:00,-2.0,89.2,14.5,4.1,pluvieux
Bordeaux,27/04/2024 20:00,"20,4",45.2,46.7,1.1,pluvieux
Strasbourg,12/03/2024 15:00,18.7,59.3,8.4,0.0,ensoleille
Nantes,23/04/2024 15:00,17.9,55.8,12.6,2.8,pluvieux
Grenoble,2024-03-11T17:00:00,21.5,132.4,14.0,0.0,ensoleille
Marseille,01/22/2024 09:00:00,15.2,45.8,13.1,7.4,orageux
Lyon,2024-04-04 14:00:00,19.4,82.0,17.7,0.0,nuageux
Bordeaux,23/02/2024 21:00,10.7,55.1,34.6,0.0,ensoleille
Paris,2024-01-17T15:00:00,0.7,88.7,2.7,8.5,pluvieux
Marseille,05/03/2024 10:00:00,"17,9",69.8,16.4,7.5,orageux
Strasbourg,2024-01-29 09:00:00,-4.2,,31.0,0.0,brumeux
Strasbourg,2024-03-30 22:00:00,15.1,92.6,49.1,0.0,nuageux
Strasbourg,15/01/2024 00:00,10.9,78.4,46.5,6.7,orageux
Toulouse,2024-06-03 21:00:00,23.8,88.8,44.8,0.0,nuageux
Nantes,2024-02-21 05:00:00,-80.0,75.7,31.2,0.0,neigeux
Lyon,2024-06-21 23:00:00,20.0,79.0,47.9,0.0,nuageux
Toulouse,04/03/2024 06:00:00,10.8,94.5,37.4,0.0,brumeux
Toulouse,28/03/2024 04:00,22.7,56.9,38.1,6.1,pluvieux
Marseille,01/06/2024 14:00,29.0,52.4,42.8,3.9,pluvieux
Bordeaux,2024-01-19T20:00:00,5.2,71.7,49.0,2.2,pluvieux
Paris,01/12/2024 08:00:00,8.6,88.3,40.8,0.0,nuageux
Toulouse,2024-02-08T10:00:00,2.3,46.0,33.2,2.8,pluvieux
Grenoble,15/04/2024 16:00,13.0,45.8,15.6,4.1,pluvieux
Strasbourg,02/28/2024 19:00:00,-2.9,58.1,11.3,0.0,pluvieux
Strasbourg,05/05/2024 16:00,20.2,44.8,35.1,0.0,nuageux
Toulouse,01/27/2024 13:00:00,14.6,53.4,17.7,0.0,pluvieux
Nantes,2024-06-02T01:00:00,29.9,42.5,44.7,0.0,nuageux
Paris,10/05/2024 17:00,13.1,55.0,24.3,3.4,pluvieux
Rouen,12/04/2024 16:00,"9,3",56.4,32.5,0.0,orageux
Rouen,2024-04-24 09:00:00,17.4,,7.3,0.0,orageux
Lille,2024-02-03T04:00:00,9.0,68.7,3.8,7.4,pluvieux
Rouen,03/06/2024 22:00,29.2,51.4,22.4,0.0,ensoleille
Grenoble,2024-06-14 00:00:00,17.1,90.8,18.5,0.0,brumeux
Lyon,2024-03-26T15:00:00,12.9,40.9,34.6,5.1,orageux
Bordeaux,2024-03-08T17:00:00,-80.0,58.0,46.3,0.0,nuageux
Toulouse,2024-04-27T07:00:00,17.3,46.2,1.8,9.5,pluvieux
Strasbourg,28/05/2024 07:00,20.3,61.7,48.6,6.8,pluvieux
Lyon,01/01/2024 06:00,1.1,54.9,12.3,3.7,pluvieux
Lyon,2024-01-04 11:00:00,8.6,45.8,39.7,0.0,neigeux
Marseille,05/10/2024 14:00:00,15.7,48.2,29.5,0.0,ensoleille
Strasbourg,2024-01-02T13:00:00,-2.3,50.5,35.8,6.6,orageux
Paris,2024-01-26 10:00:00,"5,6",63.0,7.1,2.2,pluvieux
Lyon,30/01/2024 20:00,12.5,79.6,40.3,0.4,
Lille,05/02/2024 17:00:00,11.7,58.6,15.7,0.0,pluvieux
Bordeaux,19/05/2024 04:00,18.7,73.7,37.5,0.0,ensoleille
Lille,2024-04-14T16:00:00,10.1,91.4,8.8,8.0,orageux
Strasbourg,06/09/2024 19:00:00,27.6,92.8,49.8,0.0,nuageux
Strasbourg,2024-01-12 15:00:00,5.2,42.7,23.5,7.4,orageux
Bordeaux,2024-05-19T22:00:00,10.1,41.5,21.4,2.4,pluvieux
Toulouse,03/03/2024 18:00,19.2,89.4,14.7,0.0,brumeux
Grenoble,2024-04-07 13:00:00,18.3,42.7,36.9,6.4,pluvieux
Strasbourg,2024-01-10T22:00:00,-0.2,48.0,44.6,1.4,pluvieux
Toulouse,01/05/2024 17:00:00,4.9,89.0,1.9,0.0,nuageux
Grenoble,30/03/2024 02:00,9.4,89.4,44.8,0.0,brumeux
Toulouse,20/03/2024 06:00,11.0,57.2,18.5,0.0,brumeux
Lille,13/02/2024 05:00,6.0,52.5,7.8,0.0,ensoleille
Toulouse,06/10/2024 22:00:00,33.1,60.8,3.0,0.0,ensoleille
Lille,29/03/2024 18:00,5.9,42.1,2.2,0.0,nuageux
Rouen,2024-04-12 05:00:00,19.3,93.6,48.6,1.3,pluvieux
Lyon,2024-03-17 15:00:00,7.1,64.1,33.0,0.0,ensoleille
Lyon,2024-05-03 07:00:00,"16,0",79.8,19.9,0.0,neigeux
Grenoble,2024-06-05T09:00:00,30.8,93.3,33.1,0.0,brumeux
Grenoble,05/29/2024 21:00:00,15.1,65.8,40.2,2.1,pluvieux
Paris,27/03/2024 13:00,21.4,71.4,5.1,6.3,pluvieux
Paris,04/11/2024 09:00:00,8.1,49.8,10.9,6.3,orageux
Lyon,2024-04-08 14:00:00,12.9,86.1,36.5,0.0,brumeux
Strasbourg,2024-05-02T20:00:00,20.5,88.1,48.7,0.0,brumeux
Bordeaux,02/25/2024 22:00:00,5.4,69.8,27.1,0.0,ensoleille
Paris,06/03/2024 04:00:00,32.4,56.2,17.3,4.1,pluvieux
Lille,05/10/2024 07:00:00,10.1,59.3,3.3,9.6,pluvieux
Marseille,04/30/2024 12:00:00,20.0,92.2,22.0,0.0,nuageux
Paris,2024-03-04T13:00:00,12.7,44.2,24.7,0.0,ensoleille
Strasbourg,2024-01-07T03:00:00,5.4,88.3,5.1,5.9,orageux
Nantes,2024-04-09T02:00:00,15.1,74.5,4.1,0.0,neigeux
Rouen,2024-01-06 03:00:00,2.9,83.7,11.8,0.0,nuageux
Lyon,2024-04-29 05:00:00,17.5,89.6,47.7,0.0,nuageux
Toulouse,27/03/2024 08:00,15.2,82.4,7.3,4.0,pluvieux
Strasbourg,2024-01-22T20:00:00,6.5,79.0,20.2,0.0,ensoleille
Lyon,17/01/2024 04:00,1.9,48.1,37.8,0.0,nuageux
Lyon,2024-06-09T07:00:00,26.9,53.1,48.7,0.0,ensoleille
Grenoble,24/06/2024 19:00,30.6,68.3,9.8,0.0,ensoleille
Toulouse,2024-06-16 02:00:00,21.2,51.1,11.0,0.0,nuageux
Nantes,2024-01-19 00:00:00,1.6,85.7,37.6,0.0,nuageux
Strasbourg,2024-04-10 16:00:00,17.6,71.5,27.1,0.0,pluvieux
Nantes,2024-04-24T09:00:00,17.0,92.4,33.2,0.0,nuageux
Lille,2024-04-12T19:00:00,"5,2",63.9,28.6,7.9,orageux
Paris,30/03/2024 11:00,18.0,56.8,7.5,10.0,orageux
Marseille,23/05/2024 08:00,17.1,52.8,4.0,0.0,orageux
Lyon,2024-05-06 08:00:00,10.6,66.0,17.0,0.0,ensoleille
Grenoble,11/03/2024 21:00,"7,2",61.8,44.5,0.0,brumeux
Paris,04/12/2024 02:00:00,12.2,80.9,21.6,5.7,orageux
Lyon,27/06/2024 12:00,25.8,49.3,2.1,0.8,pluvieux
Strasbourg,22/05/2024 17:00,16.7,94.3,38.0,1.4,pluvieux
Strasbourg,03/03/2024 09:00:00,17.0,80.6,42.1,7.4,pluvieux
Rouen,04/18/2024 17:00:00,11.2,62.4,17.6,0.0,brumeux
Marseille,2024-06-17T07:00:00,"29,8",43.3,11.9,0.0,nuageux
Nantes,19/01/2024 02:00,"0,5",93.6,29.7,0.0,nuageux
Nantes,02/14/2024 21:00:00,3.3,61.0,39.2,0.0,nuageux
Lille,2024-02-24T08:00:00,"2,1",92.6,40.1,0.0,nuageux
Toulouse,2024-01-11 04:00:00,10.1,64.8,43.6,4.6,pluvieux
Lille,06/23/2024 04:00:00,25.3,45.8,0.8,0.0,ensoleille
Toulouse,03/20/2024 19:00:00,10.4,60.6,5.6,1.4,pluvieux
Bordeaux,2024-01-03 19:00:00,"6,4",91.7,0.9,9.4,orageux
Rouen,02/12/2024 13:00:00,7.3,57.8,37.1,0.0,nuageux
Nantes,2024-05-02T13:00:00,22.2,58.8,22.5,2.1,pluvieux
Bordeaux,05/18/2024 04:00:00,21.8,66.7,36.7,6.2,pluvieux
Marseille,2024-03-06 15:00:00,21.5,62.7,42.9,9.7,pluvieux
Strasbourg,01/17/2024 08:00:00,7.3,46.1,45.9,3.6,pluvieux
Marseille,2024-01-03T00:00:00,1.2,76.1,28.8,3.8,pluvieux
Rouen,2024-06-11 06:00:00,null,76.6,19.3,1.9,pluvieux
Nantes,2024-02-11 15:00:00,0.9,73.2,5.3,0.0,brumeux
Grenoble,2024-06-04 18:00:00,30.2,52.0,9.4,0.0,nuageux
Strasbourg,16/06/2024 01:00,18.6,66.0,6.5,0.0,orageux
Grenoble,2024-04-19T19:00:00,9.1,59.9,3.8,0.0,nuageux
Marseille,2024-05-02T19:00:00,18.8,65.7,46.2,0.0,pluvieux
Lyon,2024-02-06T04:00:00,7.3,107.2,16.3,0.0,ensoleille
Bordeaux,17/05/2024 12:00,23.8,77.5,35.1,0.0,nuageux
